id,name,description,price,stock,created_at,updated_at,is_featured,categories
41e1d1fa-1b5e-4bd0-8779-59100a556966,Stuffed Animal,Interactive and educational.,210.68,379,2025-10-06 04:56:00,2025-06-03 18:36:00,False,"Trading Cards, Building Sets"
2066744b-34fe-41b3-8b4e-d24ebc8cd60f,Science Experiment Kit,Encourages creativity and problem-solving.,25.66,54,2025-04-10 23:26:00,2025-04-24 22:59:00,True,Blasters
c9c5ec5e-16e5-449c-a318-f51cca338669,Superhero Action Figure,Safe and non-toxic materials.,179.49,381,2025-12-26 12:32:00,2025-03-01 17:17:00,True,"Board Games, Arts & Crafts, Racing"
40af0d2c-2fc4-4e3d-810a-c17a3d7c60b0,Pokemon Card Set,High-quality and durable.,146.78,413,2025-12-12 11:04:00,2025-08-27 21:52:00,True,"Blasters, Family Games"
23945ab1-5924-4704-935c-4615a0b717a0,Dinosaur Toy,High-quality and durable.,293.14,211,2025-11-19 09:48:00,2025-02-10 03:04:00,True,Action Figures
99c50e4f-6756-445d-b4a1-21eafb5bf888,Play-Doh Set,Includes various accessories for extended fun.,44.89,208,2025-09-07 22:44:00,2025-04-09 12:36:00,True,"Educational, Dolls, Playsets"
49a26a50-fde3-4e4f-b26b-bb5a2024617e,Pokemon Card Set,Includes various accessories for extended fun.,81.48,400,2025-09-18 21:03:00,2025-07-03 11:09:00,False,"Racing, Blasters"
0a762b38-a71e-41f4-bc8b-e8488462ffac,Monopoly Board Game,A fun and engaging toy for kids.,241.98,40,2025-12-22 08:37:00,2025-12-12 22:06:00,False,"Arts & Crafts, Board Games"
aafb933f-cd36-4fa7-b553-5b8d30aed770,Fisher-Price Toy,High-quality and durable.,205.73,446,2025-03-03 04:38:00,2025-03-13 15:04:00,True,Playsets
484d0dd6-b5cb-43f1-b9d2-d7b2db496ab0,Plush Teddy Bear,High-quality and durable.,189.48,110,2025-07-18 22:02:00,2025-01-16 02:13:00,False,"Arts & Crafts, Board Games, Educational"
5501acfd-48dd-42b9-a250-d9262b0a16ec,Stuffed Animal,Perfect for imaginative play.,92.33,499,2025-02-14 15:19:00,2025-10-19 15:09:00,True,"Dolls, Educational"
8f37f35c-25c2-4f4c-be34-ede62a45996f,Superhero Action Figure,Includes various accessories for extended fun.,222.73,349,2025-02-19 00:26:00,2025-09-03 14:58:00,True,Baby Toys
506d054a-c14f-44f4-b118-2b9af7e5cc33,Monopoly Board Game,Includes various accessories for extended fun.,163.32,424,2025-10-07 00:28:00,2025-06-07 18:15:00,True,"Family Games, Playsets, Board Games"
7a36eae2-d62b-4b97-a23e-b19aede6e7f2,Pokemon Card Set,High-quality and durable.,196.31,325,2025-06-12 13:57:00,2025-09-10 09:35:00,False,"Educational, Family Games, Board Games"
82ce0503-1367-463f-adcb-58d27995fb49,Dinosaur Toy,Encourages creativity and problem-solving.,31.97,340,2025-09-03 20:05:00,2025-01-11 21:12:00,True,"Baby Toys, Family Games, Dolls"
0fb79b54-0c32-474e-a9f2-cf8e0185e328,LEGO City Set,Includes various accessories for extended fun.,254.85,413,2025-02-12 15:24:00,2025-01-15 15:01:00,False,Vehicles
5186d9f8-88f1-409b-a3a3-ec879af7a36f,Magic Kit,Designed for hours of entertainment.,289.07,353,2025-03-10 21:14:00,2025-11-20 03:46:00,False,Board Games
22b9ca9b-ecd0-426c-af58-bb6accb1b62c,Toy Kitchen Set,Interactive and educational.,36.17,475,2025-04-21 04:47:00,2025-10-24 11:06:00,False,"Educational, Action Figures, Board Games"
743967bc-4221-4004-8b4b-8239468b7087,Dinosaur Toy,Great gift for children of all ages.,169.05,182,2025-03-25 23:24:00,2025-09-13 00:41:00,False,Baby Toys
ddd44f6b-39df-4c7d-b8fc-9da2386f2e8f,Hot Wheels Track,Easy to assemble and store.,236.52,273,2025-05-27 00:54:00,2025-04-28 17:11:00,False,"Racing, Family Games"
82b9770e-7437-4e5f-9543-514d3bfac825,Pokemon Card Set,Great gift for children of all ages.,257.16,378,2025-07-09 08:38:00,2025-07-24 22:12:00,True,Educational
099c8c77-ef7e-468f-83c7-b89e0c171a0e,Superhero Action Figure,Safe and non-toxic materials.,88.18,353,2025-02-18 16:41:00,2025-03-26 04:00:00,True,Vehicles
9a507bde-7098-4082-b114-be3adebaebc8,Barbie Dollhouse,Includes various accessories for extended fun.,21.76,43,2025-07-12 23:59:00,2025-02-04 09:31:00,True,"Baby Toys, Board Games, Trading Cards"
4c83e7bf-f0f1-4190-a224-b2e65c910afc,Toy Kitchen Set,Designed for hours of entertainment.,209.57,350,2025-07-14 06:44:00,2025-05-11 16:19:00,True,"Arts & Crafts, Blasters, Action Figures"
bf62ecf3-7edc-4d30-87c3-627e15e0f306,Remote Control Car,Safe and non-toxic materials.,198.12,22,2025-05-12 16:31:00,2025-12-19 17:11:00,True,"Family Games, Arts & Crafts, Vehicles"
8c59066c-117b-4fbb-83ff-2096d01dedf9,LEGO City Set,Great gift for children of all ages.,153.09,425,2025-08-07 01:57:00,2025-10-13 22:25:00,False,Playsets
9e7546ba-dd02-42e4-b0fa-f8f1ef854b42,Puzzle Game,Safe and non-toxic materials.,233.40,486,2025-08-19 06:33:00,2025-04-07 02:40:00,False,"Baby Toys, Arts & Crafts"
b5b9f542-fd4f-4ca9-82de-8922cb305064,Monopoly Board Game,Encourages creativity and problem-solving.,261.85,405,2025-04-15 17:49:00,2025-01-01 03:59:00,True,Action Figures
3d57e1cd-534e-410f-baf4-ad6c2f1c47fa,Play-Doh Set,Includes various accessories for extended fun.,150.30,324,2025-07-04 03:27:00,2025-11-20 14:31:00,True,Vehicles
e400fcd3-7f9b-4578-9f5a-4801d815ec6f,Pokemon Card Set,Perfect for imaginative play.,52.26,32,2025-04-20 10:01:00,2025-09-24 05:33:00,True,"Collectibles, Playsets, Board Games"
589458bf-8db0-4d2a-bd1d-b5c6f260105b,Puzzle Game,High-quality and durable.,68.84,434,2025-01-20 16:35:00,2025-10-05 22:19:00,True,"Educational, Family Games, Board Games"
f52701ed-f378-4fd8-96c8-11bca15dec39,Robot Toy,Encourages creativity and problem-solving.,169.36,159,2025-04-22 00:51:00,2025-08-04 20:18:00,False,"Blasters, Action Figures, Playsets"
22dcfd60-9c27-4a8c-84ae-af376cb65e1a,Pokemon Card Set,Great gift for children of all ages.,215.85,161,2025-08-26 02:27:00,2025-03-25 17:55:00,False,Arts & Crafts
3b93d3a3-ff4c-4e9f-8d8c-011aefd5c703,Stuffed Animal,Designed for hours of entertainment.,105.17,338,2025-03-28 21:27:00,2025-04-06 09:34:00,False,Family Games
d5833632-6f7f-4114-9f7f-7df6eabf225e,Wooden Train Set,A fun and engaging toy for kids.,174.50,349,2025-04-12 05:47:00,2025-07-03 04:39:00,False,"Baby Toys, Trading Cards"
4dece379-8f1d-4f0f-8934-e3421775339e,Pokemon Card Set,Designed for hours of entertainment.,293.14,112,2025-02-16 00:43:00,2025-03-23 21:29:00,False,"Blasters, Family Games, Action Figures"
177ce9a4-8e9a-49b5-9aec-31fb59ebf2a0,Toy Kitchen Set,Great gift for children of all ages.,97.25,444,2025-09-22 23:53:00,2025-08-03 11:25:00,False,"Racing, Vehicles, Action Figures"
4eab5bbd-ad23-4ace-8b5e-2c976d968b2a,Toy Kitchen Set,Easy to assemble and store.,227.66,480,2025-09-26 22:06:00,2025-07-18 16:14:00,True,"Board Games, Educational"
e5c7bdad-a538-4033-9179-3947c6e975df,Pokemon Card Set,Perfect for imaginative play.,65.90,131,2025-09-20 15:12:00,2025-05-11 17:42:00,False,"Baby Toys, Arts & Crafts, Dolls"
ee187f8d-32ca-4b9c-aaf6-d00b901a4134,Toy Kitchen Set,High-quality and durable.,97.97,322,2025-11-03 05:35:00,2025-08-25 16:59:00,True,"Blasters, Family Games"
0fb417ff-b755-4ce6-9c09-b5fca5c49788,Plush Teddy Bear,Includes various accessories for extended fun.,264.37,477,2025-04-14 00:58:00,2025-07-28 00:14:00,False,Arts & Crafts
d8d40378-df83-430c-bdb6-045da8f9f107,Stuffed Animal,A fun and engaging toy for kids.,248.86,346,2025-10-18 01:11:00,2025-04-04 19:39:00,False,"Building Sets, Collectibles, Playsets"
bb6ca94a-52d3-4301-a758-0e0fec470bab,Hot Wheels Track,Interactive and educational.,28.73,17,2025-09-12 19:47:00,2025-10-14 13:17:00,True,"Collectibles, Family Games, Trading Cards"
cecf7642-e057-4fa1-bdcc-c8d06d057837,Barbie Dollhouse,Great gift for children of all ages.,93.68,434,2025-07-12 05:44:00,2025-09-16 02:15:00,True,"Racing, Playsets"
16cc4614-e394-4679-adaa-cb6ec17d0e57,Remote Control Car,Designed for hours of entertainment.,166.47,159,2025-03-23 07:22:00,2025-12-09 03:53:00,True,"Trading Cards, Dolls"
88d178e3-46a3-4d1b-a132-3ffc5e6c6bc0,Remote Control Car,High-quality and durable.,87.55,132,2025-09-22 00:42:00,2025-10-09 11:15:00,True,"Vehicles, Racing, Educational"
8d23b81f-eac2-44fb-a852-6db62d555dfe,Plush Teddy Bear,Includes various accessories for extended fun.,142.00,326,2025-10-22 08:22:00,2025-09-04 02:51:00,False,Blasters
5e6b5181-661b-4891-bdc4-fbce27eeb276,Superhero Action Figure,Safe and non-toxic materials.,122.71,443,2025-09-02 09:44:00,2025-09-28 02:49:00,True,"Racing, Dolls, Arts & Crafts"
59336a97-0f4a-4a3d-85f5-a2cdaa7358cd,Science Experiment Kit,High-quality and durable.,240.46,366,2025-05-07 14:47:00,2025-06-26 19:10:00,False,Playsets
e3386657-a5da-41b2-8efd-8910704ca425,Dinosaur Toy,High-quality and durable.,161.76,240,2025-02-16 19:33:00,2025-03-23 17:20:00,True,Collectibles
f08737f8-929c-495c-985d-bec436d404f2,Play-Doh Set,A fun and engaging toy for kids.,20.47,129,2025-07-13 06:03:00,2025-11-06 21:56:00,False,"Arts & Crafts, Action Figures, Building Sets"
d623432f-a127-4fda-9cbc-2662f36f9d18,Robot Toy,Includes various accessories for extended fun.,263.40,173,2025-08-25 20:48:00,2025-01-24 11:16:00,True,"Dolls, Playsets, Vehicles"
9e4ec5b5-4512-4a8d-a919-ccbd2b27168a,Stuffed Animal,Designed for hours of entertainment.,176.58,359,2025-04-15 17:32:00,2025-01-18 17:46:00,True,Racing
8f655e2c-942b-4c6e-9ae1-c3dfd6d668e8,Play-Doh Set,Perfect for imaginative play.,65.77,122,2025-10-20 08:01:00,2025-05-20 00:09:00,False,"Action Figures, Building Sets"
670d3e6d-0cd9-4633-9d63-57dcba994466,Remote Control Car,Great gift for children of all ages.,50.34,90,2025-12-22 13:43:00,2025-08-05 23:13:00,True,"Action Figures, Family Games, Baby Toys"
eb68eae6-60e7-4779-99f6-e6ff42145f03,Remote Control Car,Perfect for imaginative play.,261.55,499,2025-04-06 04:34:00,2025-11-06 21:35:00,True,"Action Figures, Trading Cards, Baby Toys"
12746674-a439-4e53-b2c7-dc3759d01467,Plush Teddy Bear,Perfect for imaginative play.,38.83,231,2025-09-28 15:51:00,2025-03-15 16:34:00,False,"Trading Cards, Educational, Baby Toys"
39aa1e48-68b7-4b95-9f45-3c73adc54548,Magic Kit,High-quality and durable.,100.48,114,2025-08-06 15:12:00,2025-09-21 08:25:00,False,"Educational, Collectibles, Playsets"
75d3e8a5-631a-4d6e-8481-444de568ff60,Pokemon Card Set,Designed for hours of entertainment.,270.22,459,2025-10-01 18:15:00,2025-03-22 08:01:00,False,Playsets
7574bda0-f55f-422f-86a1-c2c9f0c6f247,Science Experiment Kit,Interactive and educational.,73.45,149,2025-10-23 04:07:00,2025-02-12 23:36:00,True,Collectibles
e1a1b2c9-996c-4d45-8778-160808b26bf6,Science Experiment Kit,Easy to assemble and store.,245.00,325,2025-12-14 09:15:00,2025-01-06 16:30:00,True,Arts & Crafts
856e935f-3aff-4ae9-a5c9-0e1358344dcf,Hot Wheels Track,Perfect for imaginative play.,279.94,430,2025-01-14 10:48:00,2025-10-11 21:33:00,True,Racing
d3cb18d9-0d67-4df9-8488-6baf7e3aa121,NERF Blaster,Easy to assemble and store.,31.13,50,2025-03-28 06:46:00,2025-06-19 07:33:00,True,"Vehicles, Action Figures"
b344eda0-bf20-46c7-b255-0c8983cb3ebd,Hot Wheels Track,Easy to assemble and store.,139.25,154,2025-10-27 09:00:00,2025-10-10 23:22:00,True,"Playsets, Building Sets, Board Games"
a902621c-302b-4ea5-86e5-bf7897d13a04,Puzzle Game,Designed for hours of entertainment.,40.09,428,2025-01-03 21:56:00,2025-01-26 15:40:00,False,Building Sets
121775f6-e9a2-47a4-a9de-5ee928db557f,Wooden Train Set,High-quality and durable.,169.62,268,2025-02-19 08:41:00,2025-05-23 14:02:00,False,Dolls
7963c305-3cea-429f-8cab-df40ffedd5d3,Toy Kitchen Set,Easy to assemble and store.,280.82,473,2025-11-01 16:27:00,2025-04-22 02:07:00,True,"Board Games, Educational"
ce7946c8-68c0-4887-b42d-9eb1460bd1b8,Barbie Dollhouse,Great gift for children of all ages.,63.52,370,2025-10-08 05:04:00,2025-09-18 14:40:00,False,Trading Cards
819ca2b0-e981-42b8-88cb-03fca767883c,Dinosaur Toy,Perfect for imaginative play.,34.18,397,2025-01-09 23:09:00,2025-08-23 22:31:00,True,"Educational, Playsets"
0e2f2821-123e-40ce-aec3-e7a7c7a2a4f7,Magic Kit,Safe and non-toxic materials.,178.60,96,2025-04-16 12:01:00,2025-05-26 03:27:00,True,Vehicles
d72e9989-4c74-4c4d-a86e-3d1cd2cafcba,Plush Teddy Bear,Includes various accessories for extended fun.,259.72,88,2025-06-05 20:24:00,2025-03-27 10:57:00,True,"Vehicles, Racing"
81d3d397-8996-4f21-b466-fa40cb7c6d86,Science Experiment Kit,Perfect for imaginative play.,145.71,286,2025-05-10 05:47:00,2025-06-17 09:49:00,False,Playsets
53531969-eee5-4c81-bf3c-69ddde905ffb,Remote Control Car,Designed for hours of entertainment.,95.68,103,2025-07-19 16:41:00,2025-12-09 23:01:00,True,"Arts & Crafts, Building Sets"
15c07e38-30cd-4ad3-9662-f1f472b0e139,Toy Kitchen Set,Encourages creativity and problem-solving.,174.92,236,2025-07-17 05:28:00,2025-04-09 20:10:00,True,Playsets
b44f012e-44e8-4138-8e32-ca9aaad6216f,Superhero Action Figure,Easy to assemble and store.,276.58,165,2025-10-11 10:50:00,2025-05-16 12:51:00,False,"Board Games, Baby Toys"
28b8da85-1f8c-4756-9af4-e2c874acb4a5,Superhero Action Figure,Great gift for children of all ages.,46.15,60,2025-04-10 20:50:00,2025-09-09 10:03:00,False,"Family Games, Dolls, Racing"
6ed85604-dbc1-44fc-a684-a82d0c85a42f,Transformers Figure,Includes various accessories for extended fun.,154.92,54,2025-01-05 13:43:00,2025-10-27 10:43:00,False,"Arts & Crafts, Board Games, Blasters"
b59a5eb6-9944-42a4-98d2-7eb965a56c80,Dinosaur Toy,Designed for hours of entertainment.,117.38,312,2025-11-22 21:40:00,2025-04-04 12:35:00,True,"Trading Cards, Racing, Baby Toys"
583fd82a-4991-49ca-b1f5-a2bd173e2a2c,Dinosaur Toy,Perfect for imaginative play.,233.32,240,2025-11-12 06:34:00,2025-04-13 17:46:00,False,"Blasters, Family Games, Board Games"
e08b8b4d-3ad5-43a6-ba3f-6871a37a3154,NERF Blaster,High-quality and durable.,152.67,128,2025-06-18 03:02:00,2025-04-25 00:01:00,False,"Blasters, Racing, Playsets"
1ed0a16d-0293-43fb-b5ba-ccab8ee97b4c,Superhero Action Figure,Perfect for imaginative play.,28.75,42,2025-06-15 01:16:00,2025-01-24 03:36:00,False,Dolls
34296704-a1e0-476c-bc5c-2fe8a3c2c14b,Toy Kitchen Set,Perfect for imaginative play.,63.52,189,2025-02-26 01:09:00,2025-01-17 17:13:00,True,"Collectibles, Educational, Dolls"
3c3df2ef-39ce-47e9-8840-d9148faa732a,Monopoly Board Game,Safe and non-toxic materials.,292.51,297,2025-03-27 04:56:00,2025-06-08 07:58:00,True,Racing
cd5aa0b4-da9c-4384-83c5-2bcda374cbae,Dinosaur Toy,Great gift for children of all ages.,78.25,54,2025-01-10 22:20:00,2025-10-05 03:42:00,False,"Action Figures, Board Games"
a6272170-485d-4884-885d-da09311f3b6b,Plush Teddy Bear,Easy to assemble and store.,34.14,464,2025-04-14 07:18:00,2025-05-28 20:43:00,False,"Blasters, Action Figures"
241c00fc-59cc-4c17-b79c-916fc3819bd0,Science Experiment Kit,Encourages creativity and problem-solving.,283.55,43,2025-03-12 00:19:00,2025-11-12 04:38:00,True,"Vehicles, Dolls"
904a345a-06aa-4609-ba8d-411b1369dd51,Remote Control Car,Includes various accessories for extended fun.,257.15,282,2025-12-25 00:43:00,2025-11-23 00:04:00,True,"Playsets, Baby Toys"
9446a6da-ff58-4eb8-9da4-21c039b6e476,Transformers Figure,Designed for hours of entertainment.,56.85,163,2025-03-22 15:40:00,2025-11-25 23:54:00,True,Educational
7c3ab4a3-466f-4ad7-9119-e113bf26ebdf,Play-Doh Set,Includes various accessories for extended fun.,154.99,148,2025-07-08 03:46:00,2025-06-08 19:27:00,True,"Baby Toys, Trading Cards"
f95696a6-9d52-4faf-9cea-ed0c69a8eb34,Barbie Dollhouse,High-quality and durable.,55.17,395,2025-03-23 14:13:00,2025-10-25 23:07:00,True,"Racing, Family Games"
c38ddaee-ad99-450f-9313-7a444d76a79c,Barbie Dollhouse,Easy to assemble and store.,259.61,47,2025-05-06 23:44:00,2025-06-03 11:52:00,False,"Arts & Crafts, Racing"
dee7c151-88b3-4f94-adf2-7fe37fff9229,Wooden Train Set,Perfect for imaginative play.,45.93,496,2025-01-04 11:15:00,2025-08-24 06:49:00,False,"Baby Toys, Building Sets"
2bb9cb41-6d80-4a88-bae6-30ebc6c3e86c,Toy Kitchen Set,Designed for hours of entertainment.,99.42,80,2025-08-25 09:29:00,2025-06-21 09:55:00,True,"Arts & Crafts, Racing"
f55c7703-3b71-47fb-ba3e-52a376b45703,NERF Blaster,Safe and non-toxic materials.,138.73,48,2025-09-03 16:30:00,2025-09-09 12:24:00,True,Board Games
1a10d65f-a98c-4e33-89d8-c7cce1ca2a28,Dinosaur Toy,A fun and engaging toy for kids.,87.49,493,2025-02-21 06:19:00,2025-10-23 23:53:00,True,"Blasters, Building Sets, Educational"
adb30ef1-17fc-4b7e-b6ed-efb91fdc82c4,Wooden Train Set,Perfect for imaginative play.,224.60,100,2025-06-08 05:07:00,2025-03-05 14:08:00,False,Baby Toys
b9d8fa7b-e28d-4750-b8c2-db130f3ccd4d,Transformers Figure,Great gift for children of all ages.,292.06,136,2025-07-13 14:42:00,2025-04-28 21:03:00,True,"Building Sets, Playsets, Racing"
e6f7e0a0-038b-4a88-9ccd-9b8b6d10a356,Fisher-Price Toy,A fun and engaging toy for kids.,122.60,369,2025-03-17 22:37:00,2025-11-20 18:01:00,False,"Educational, Trading Cards"
91086b03-bbee-40bc-b120-a91008c7d905,Toy Kitchen Set,Interactive and educational.,40.93,411,2025-07-26 13:27:00,2025-08-18 11:07:00,True,Board Games
5780f3c5-01cb-492d-8ad0-f7a77845955b,Science Experiment Kit,Encourages creativity and problem-solving.,78.64,15,2025-07-13 08:06:00,2025-04-01 07:43:00,False,Playsets
7d191182-575d-4526-a5d3-4a919357bb3e,Barbie Dollhouse,Interactive and educational.,152.16,435,2025-09-18 12:39:00,2025-01-17 14:56:00,False,"Collectibles, Playsets"
ed6ddcba-7114-465c-b9c5-4314d05413e7,LEGO City Set,High-quality and durable.,258.06,296,2025-10-06 16:22:00,2025-01-04 10:46:00,False,Building Sets
7cb120d5-6dcf-40ae-b9b7-392162cd233d,Wooden Train Set,High-quality and durable.,55.15,154,2025-09-01 12:32:00,2025-03-21 10:51:00,True,"Board Games, Racing"
345a09c2-e0ff-4a1e-9da9-f15358497936,Puzzle Game,Designed for hours of entertainment.,70.92,342,2025-10-05 19:50:00,2025-09-09 10:15:00,False,"Blasters, Collectibles"
3e0e9e27-7e0c-4148-8ec8-c11836185173,Play-Doh Set,Great gift for children of all ages.,221.33,97,2025-02-15 16:48:00,2025-02-21 20:32:00,True,Vehicles
0a4c0e1d-41c2-4ba8-9a04-46b94d2ee7d5,Play-Doh Set,Designed for hours of entertainment.,66.63,102,2025-09-19 16:12:00,2025-09-28 07:59:00,False,Vehicles
e94b4a77-cdd8-46c7-b217-31bfcb129c5c,Fisher-Price Toy,High-quality and durable.,174.68,59,2025-06-04 12:14:00,2025-09-27 21:19:00,False,Family Games
bd5bf91b-54bf-4e7f-8934-ed26577ade2b,Magic Kit,Encourages creativity and problem-solving.,244.98,257,2025-03-17 09:07:00,2025-06-14 01:49:00,False,"Playsets, Blasters"
24ee3874-0384-4edc-aa98-6771ff68f998,Toy Kitchen Set,Easy to assemble and store.,138.07,400,2025-02-24 00:03:00,2025-10-19 07:11:00,True,"Collectibles, Action Figures"
ee7ce7f3-0a5c-4f73-816c-fbab481f8060,Monopoly Board Game,Interactive and educational.,86.53,334,2025-03-25 16:19:00,2025-08-13 06:32:00,True,Trading Cards
5d4d6357-0ef4-4b7f-9e7d-6c39a1ca8b6e,Plush Teddy Bear,Easy to assemble and store.,256.64,229,2025-06-11 10:49:00,2025-10-20 19:37:00,True,"Blasters, Building Sets, Vehicles"
21415697-7794-4ec0-9477-79f3b837c2ee,Plush Teddy Bear,Encourages creativity and problem-solving.,99.17,278,2025-05-21 15:23:00,2025-05-20 12:24:00,True,Educational
35271eb2-87f0-4eca-a7c5-fc59a477314b,Toy Kitchen Set,Encourages creativity and problem-solving.,244.75,113,2025-06-20 14:06:00,2025-11-03 21:40:00,True,"Vehicles, Racing, Baby Toys"
3bcf0aff-366c-4bf2-9986-08e757169090,Puzzle Game,Easy to assemble and store.,212.63,255,2025-06-21 10:00:00,2025-08-17 05:45:00,True,Building Sets
a71d699d-f5bb-4796-8d7b-d9ee582273f4,Fisher-Price Toy,Easy to assemble and store.,15.40,420,2025-03-27 07:51:00,2025-08-28 23:11:00,False,Board Games
db8209cb-a151-43db-a500-0129717003c3,Stuffed Animal,Perfect for imaginative play.,217.77,192,2025-01-23 21:43:00,2025-02-22 19:13:00,False,"Trading Cards, Family Games, Collectibles"
17618c72-8045-47cc-abf6-e8f440717acd,LEGO City Set,Easy to assemble and store.,103.78,121,2025-04-14 23:35:00,2025-08-16 16:00:00,False,Playsets
e1d834f1-5040-4dfe-83cb-d2f982d2d193,Magic Kit,Encourages creativity and problem-solving.,205.09,45,2025-03-13 09:11:00,2025-01-03 15:55:00,True,"Collectibles, Board Games, Trading Cards"
0799acbe-e19d-491c-97f3-a48684a110e2,NERF Blaster,A fun and engaging toy for kids.,47.33,156,2025-12-10 23:27:00,2025-05-19 20:54:00,True,"Action Figures, Arts & Crafts, Baby Toys"
36138b5e-f6e8-4eb9-b4cc-e4443342e78a,Puzzle Game,Easy to assemble and store.,243.37,140,2025-06-17 02:52:00,2025-03-21 20:00:00,False,"Action Figures, Baby Toys, Blasters"
6c20b296-cc16-4a43-bfae-6150ad92cdb9,Barbie Dollhouse,High-quality and durable.,111.11,27,2025-10-25 04:52:00,2025-12-26 04:32:00,True,"Educational, Board Games"
ed658c21-1bcf-4c7f-b5e1-b57033938731,Wooden Train Set,Perfect for imaginative play.,283.61,151,2025-11-06 10:15:00,2025-11-06 09:08:00,False,Board Games
6778fa4d-1f2a-49e0-bcef-330ff81b36be,Plush Teddy Bear,Safe and non-toxic materials.,146.97,409,2025-05-07 22:27:00,2025-01-23 00:51:00,False,"Family Games, Trading Cards, Baby Toys"
aaa95ebc-9026-4b82-9696-1a1a80592daa,Transformers Figure,Perfect for imaginative play.,287.67,424,2025-12-21 10:59:00,2025-05-28 04:46:00,False,"Baby Toys, Family Games, Board Games"
3bef20d4-693f-4221-b675-48683d4966e2,Pokemon Card Set,Safe and non-toxic materials.,111.56,216,2025-06-08 13:20:00,2025-02-03 12:08:00,False,"Collectibles, Family Games, Building Sets"
b490966f-df79-4ad0-b7a0-109b8f6c7387,Magic Kit,Perfect for imaginative play.,47.58,80,2025-09-11 13:58:00,2025-07-27 13:06:00,False,Board Games
c9effcf3-2fc4-41c1-9593-d29cff412427,Robot Toy,Perfect for imaginative play.,231.09,130,2025-04-04 00:39:00,2025-01-22 17:34:00,True,Playsets
0535e733-cc53-4a7b-bfd5-d0a3f6591528,Transformers Figure,Perfect for imaginative play.,46.72,169,2025-07-06 09:22:00,2025-11-13 11:38:00,False,"Racing, Vehicles, Dolls"
e7e30c84-ce36-4b97-9099-474d1cf34f5a,Hot Wheels Track,A fun and engaging toy for kids.,209.79,455,2025-12-21 07:54:00,2025-07-24 20:52:00,True,"Blasters, Building Sets, Baby Toys"
6f14eb12-c0ac-4031-bd6e-35ed50f7527a,Robot Toy,Designed for hours of entertainment.,72.41,368,2025-05-26 00:50:00,2025-08-25 08:05:00,False,"Building Sets, Family Games"
e8789df1-7a30-4335-adcb-19c29e2838ce,Robot Toy,Perfect for imaginative play.,214.88,365,2025-09-15 22:15:00,2025-11-18 23:47:00,False,Educational
00e2f0cd-5db0-4942-bbe7-d30a9f5f1514,Puzzle Game,Encourages creativity and problem-solving.,200.41,198,2025-07-17 23:49:00,2025-02-12 00:45:00,False,Building Sets
f09124a7-4a40-401f-8103-d749e9a5bbb7,Hot Wheels Track,Includes various accessories for extended fun.,52.78,34,2025-12-15 20:52:00,2025-02-25 09:20:00,False,"Racing, Educational"
eb4bb413-fb17-4cd9-a9aa-51dfa4b0f6f8,Monopoly Board Game,Encourages creativity and problem-solving.,275.63,298,2025-09-08 07:08:00,2025-12-06 10:14:00,False,Blasters
b8057965-8f83-456a-baf1-9212f1db8437,Hot Wheels Track,Safe and non-toxic materials.,29.17,325,2025-04-22 15:52:00,2025-12-06 01:32:00,False,"Building Sets, Family Games"
4af223ef-fe52-449c-992e-9be67eb284af,Robot Toy,A fun and engaging toy for kids.,243.69,241,2025-03-19 20:07:00,2025-03-08 00:23:00,True,Blasters
caab1439-61b3-4404-b65a-ba033914205a,Stuffed Animal,Great gift for children of all ages.,94.31,122,2025-03-08 01:42:00,2025-03-09 20:40:00,False,Baby Toys
16061877-19d6-49e8-b905-c1b56c384ce7,Fisher-Price Toy,Perfect for imaginative play.,20.84,51,2025-04-28 02:23:00,2025-05-13 07:06:00,False,"Blasters, Baby Toys, Building Sets"
ce8524ae-1b0c-47f5-bfc2-d82850a6d5fa,Toy Kitchen Set,Perfect for imaginative play.,204.88,282,2025-03-16 17:36:00,2025-05-11 09:01:00,False,"Arts & Crafts, Playsets"
0a757fc7-9b6d-4a0c-88be-51b902b8fb2f,Pokemon Card Set,Encourages creativity and problem-solving.,250.93,137,2025-08-25 06:26:00,2025-02-23 01:34:00,False,Arts & Crafts
27063921-48cd-4b74-b445-d98c9591d55c,Fisher-Price Toy,High-quality and durable.,65.30,383,2025-06-04 13:15:00,2025-10-14 16:22:00,True,Racing
8e179507-b327-452e-ae77-8bf092d7fc0e,Robot Toy,Includes various accessories for extended fun.,284.06,58,2025-10-27 00:38:00,2025-05-08 22:25:00,True,"Racing, Educational"
f8f24ef7-5371-420f-b303-d587249ec41b,Monopoly Board Game,Designed for hours of entertainment.,47.57,313,2025-03-13 15:07:00,2025-12-06 02:39:00,False,Action Figures
88304309-d23f-424a-a6e2-08406b54b7b6,Dinosaur Toy,Includes various accessories for extended fun.,126.38,144,2025-02-01 22:05:00,2025-02-01 20:54:00,False,"Collectibles, Racing, Blasters"
3eaafbb5-76b6-457e-8786-7c28de12c438,Fisher-Price Toy,Perfect for imaginative play.,57.58,322,2025-06-09 15:22:00,2025-08-04 03:39:00,False,"Family Games, Collectibles, Vehicles"
3dc4d5e8-e0a9-421d-af6a-b52f71d5bca0,Plush Teddy Bear,A fun and engaging toy for kids.,116.98,373,2025-01-22 13:20:00,2025-02-07 11:47:00,True,"Playsets, Trading Cards, Blasters"
